area_idx,area_name,n_cells,pred_total,true_total,name,lat,lon,pop,pct_white,pct_black,pct_hispanic,median_income,n_tracts,pct_minority,model,pred_per_1k,true_per_1k
21,EDGEWATER,22,8.728193674814975,16.0,EDGEWATER,41.98718098010548,-87.6608919468909,56099,5.7648532059395,84.49606410096438,10.327299951870799,72277.83634289382,17,94.2351467940605,convlstm,0.1555855483130711,0.285210075045901
22,EDISON PARK,28,5.973590248766412,3.0,EDISON PARK,42.00664345780714,-87.81431635611041,11402,3.606455007893352,85.34051920715665,8.274337835467461,119626.60199964918,3,96.39354499210665,convlstm,0.5239072310793204,0.26311173478337135
23,ENGLEWOOD,32,21.726751829264686,24.0,ENGLEWOOD,41.7771401560305,-87.64480828115694,21378,0.40357376742445505,94.77353821685846,3.249279633267845,-71605047.37608756,11,99.59642623257554,convlstm,1.0163135854272938,1.122649452708392
24,FOREST GLEN,38,15.211882538322243,2.0,FOREST GLEN,41.99123824084781,-87.75618177312376,19855,1.5954822462855704,89.2259380508688,6.056751447997986,141570.34429614706,4,98.40451775371443,convlstm,0.7661487050275619,0.1007302946361118
25,FULLER PARK,22,12.62614836730063,9.0,FULLER PARK,41.80910639060064,-87.63237358138964,2142,0.0,89.6875816993464,5.852941176470588,16602.49019607843,2,100.0,convlstm,5.894560395565186,4.201680672268908
26,GAGE PARK,24,15.345433600596152,19.0,GAGE PARK,41.79495247356724,-87.6969163439109,34788,5.38551799471082,7.671800620903761,53.461363113717375,50254.818558123494,7,94.61448200528918,convlstm,0.4411128435263928,0.5461653443716225
27,GARFIELD RIDGE,26,6.541355364912305,13.0,GARFIELD RIDGE,41.79845420990171,-87.75987688461652,36401,2.601414796296805,44.190423340018135,31.34533117222054,91717.39501662042,11,97.39858520370319,convlstm,0.17970262808473134,0.3571330457954452
28,GRAND BOULEVARD,14,9.981864050030708,7.0,GRAND BOULEVARD,41.81136971449432,-87.61797556752147,24813,0.3349050900737517,96.74107927296176,2.1410752428162656,-51755653.0718575,13,99.66509490992625,convlstm,0.4022836436557735,0.28211018417764877
29,GREATER GRAND CROSSING,29,20.865608625812456,29.0,GREATER GRAND CROSSING,41.762846214484746,-87.61721214930266,28991,0.6152806043254803,97.38603359663342,2.119154220275258,43580.90459107999,12,99.38471939567452,convlstm,0.7197271093033168,1.000310441171398
30,HEGEWISCH,42,8.579611343202485,4.0,HEGEWISCH,41.65927167851996,-87.54968392634677,9025,1.8428919667590027,51.31731855955679,31.094282548476457,-458038976.12609416,2,98.157108033241,convlstm,0.9506494563105247,0.44321329639889195
31,HERMOSA,34,18.637961763422936,30.0,HERMOSA,41.92353086828839,-87.73446665860592,23157,9.224368441507966,19.932331476443412,54.12817722502915,65756.45796087576,6,90.77563155849204,convlstm,0.8048521727090269,1.2955045990413265
32,HUMBOLDT PARK,29,19.450534894363955,31.0,HUMBOLDT PARK,41.9039952649332,-87.71769328195325,55416,7.335421177999134,50.18434387180598,32.317596001154904,51507.70894687455,15,92.66457882200086,convlstm,0.35099131829009594,0.55940522592753
33,HYDE PARK,20,13.989298708504066,7.0,HYDE PARK,41.79630249242015,-87.59323911085737,29559,2.99227308095673,92.92747386582768,5.713136438986435,70933.89218173822,12,97.00772691904326,convlstm,0.473266981579352,0.23681450658006023
34,IRVING PARK,28,16.731559537583962,10.0,IRVING PARK,41.95364046011569,-87.7226904078725,53584,10.867316736339207,61.45650567333532,25.005643475664375,89699.03305091072,15,89.1326832636608,convlstm,0.31224917022962007,0.18662287249925352
35,JEFFERSON PARK,37,23.48460712376982,10.0,JEFFERSON PARK,41.9771854152067,-87.770116360501,27032,5.111227434152116,74.8643015685114,15.444140278188813,92483.63828055638,6,94.88877256584789,convlstm,0.8687706097872825,0.3699319325244155
36,KENWOOD,15,10.4705818106886,5.0,KENWOOD,41.80905500798139,-87.59751850267006,18637,0.7692225143531685,97.62489134517357,1.6537854804957879,59977.71422439234,7,99.23077748564683,convlstm,0.5618169131667435,0.2682835220260772
